"Priority","Identifier","File","Line","Evidence trail","Background information","Source hash","Scanner","Source component"
"2","DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED","com/ibm/tdi/eclipse/Activator.java","287","com.ibm.tdi.eclipse.Activator.loadResources(BundleContext) creates a com.ibm.di.loader.IDILoader classloader, which should be performed within a doPrivileged block","http://findbugs.sourceforge.net/bugDescriptions.html#DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED","-1987640802","findbugs",
"2","IS2_INCONSISTENT_SYNC","com/ibm/di/connector/DominoChangeDetectionConnector.java","659","Inconsistent synchronization of com.ibm.di.connector.DominoChangeDetectionConnector.mNotesThread; locked 40% of time","http://findbugs.sourceforge.net/bugDescriptions.html#IS2_INCONSISTENT_SYNC","-370089649","findbugs",
"2","IS2_INCONSISTENT_SYNC","com/ibm/di/queue/MemBufferQ.java","388","Inconsistent synchronization of com.ibm.di.queue.MemBufferQ.chunk; locked 73% of time","http://findbugs.sourceforge.net/bugDescriptions.html#IS2_INCONSISTENT_SYNC","770205402","findbugs",
"2","NP_NULL_ON_SOME_PATH","com/ibm/di/connector/tam/Policy.java","685","Possible null pointer dereference of Policy.mAcctExpDateEnforced in com.ibm.di.connector.tam.Policy.update(String, boolean)","http://findbugs.sourceforge.net/bugDescriptions.html#NP_NULL_ON_SOME_PATH","-1803352468","findbugs",
"2","NP_NULL_ON_SOME_PATH","com/ibm/di/connector/tam/Policy.java","685","Possible null pointer dereference of Policy.mAcctExpDateUnlimited in com.ibm.di.connector.tam.Policy.update(String, boolean)","http://findbugs.sourceforge.net/bugDescriptions.html#NP_NULL_ON_SOME_PATH","-1803352468","findbugs",
"2","ODR_OPEN_DATABASE_RESOURCE","com/ibm/di/amc/util/AMUtils.java","1004","com.ibm.di.amc.util.AMUtils.getLocalAMVariableName(int) may fail to close java.sql.PreparedStatement","http://findbugs.sourceforge.net/bugDescriptions.html#ODR_OPEN_DATABASE_RESOURCE","-942659099","findbugs",
"2","ODR_OPEN_DATABASE_RESOURCE","com/ibm/di/amc/util/AMUtils.java","1014","com.ibm.di.amc.util.AMUtils.getLocalAMVariableName(int) may fail to close PreparedStatement","http://findbugs.sourceforge.net/bugDescriptions.html#ODR_OPEN_DATABASE_RESOURCE","733488663","findbugs",
"2","RU_INVOKE_RUN","com/ibm/di/server/RS.java","646","com.ibm.di.server.RS.main(String[]) explicitly invokes run on a thread (did you mean to start it instead?)","http://findbugs.sourceforge.net/bugDescriptions.html#RU_INVOKE_RUN","-1073474379","findbugs",
"3","DE_MIGHT_IGNORE","com/ibm/di/store/DeltaSysTable.java","163","com.ibm.di.store.DeltaSysTable.delete(String) might ignore java.lang.Exception","http://findbugs.sourceforge.net/bugDescriptions.html#DE_MIGHT_IGNORE","232907041","findbugs",
"3","DE_MIGHT_IGNORE","com/ibm/di/store/SandboxStore.java","138","com.ibm.di.store.SandboxStore.setTCB(TaskCallBlock) might ignore java.lang.Exception","http://findbugs.sourceforge.net/bugDescriptions.html#DE_MIGHT_IGNORE","232907041","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ALOperationInputParamBean.java","112","com.ibm.di.amc.configadm.ALOperationInputParamBean.setInitAttrTableSelection(int[]) may expose internal representation by storing an externally mutable object into ALOperationInputParamBean.m_iInitAttrTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1521339245","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ALOperationInputParamBean.java","216","com.ibm.di.amc.configadm.ALOperationInputParamBean.setOperationAttributeTableSelection(int[]) may expose internal representation by storing an externally mutable object into ALOperationInputParamBean.m_iOperationAttributeTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1070766247","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/AddGroupACLBean.java","116","com.ibm.di.amc.configadm.AddGroupACLBean.setRoleSelection(String[]) may expose internal representation by storing an externally mutable object into AddGroupACLBean.m_sRoleSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1438372014","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/AddUserACLBean.java","114","com.ibm.di.amc.configadm.AddUserACLBean.setRoleSelection(String[]) may expose internal representation by storing an externally mutable object into AddUserACLBean.m_sRoleSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1438372014","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ConfigViewReportBean.java","229","com.ibm.di.amc.configadm.ConfigViewReportBean.setAssemblyLinesListSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into ConfigViewReportBean.m_csdAssemblyLinesList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","701702894","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ConfigViewReportBean.java","291","com.ibm.di.amc.configadm.ConfigViewReportBean.setAssemblyLinesListFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into ConfigViewReportBean.m_cfdAssemblyLinesList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","436271009","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ConfigViewReportBean.java","332","com.ibm.di.amc.configadm.ConfigViewReportBean.setAssemblyLinesListSelection(int[]) may expose internal representation by storing an externally mutable object into ConfigViewReportBean.m_iAssemblyLinesListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-2055000183","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ConnectorInfoBean.java","133","com.ibm.di.amc.configadm.ConnectorInfoBean.setConnectorListTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into ConnectorInfoBean.m_cfdConnectorListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-557325973","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ConnectorInfoBean.java","164","com.ibm.di.amc.configadm.ConnectorInfoBean.setConnectorListTableSelection(int[]) may expose internal representation by storing an externally mutable object into ConnectorInfoBean.m_iConnectorListTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1097646353","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ConnectorInfoBean.java","87","com.ibm.di.amc.configadm.ConnectorInfoBean.setConnectorListTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into ConnectorInfoBean.m_csdConnectorListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-918872130","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","1076","com.ibm.di.amc.configadm.CreateConfigViewBean.setHealthALNoneSelection(String[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_sHealthALNoneSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1513451255","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","1101","com.ibm.di.amc.configadm.CreateConfigViewBean.setQuickCreateGroupSelection(String[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_sQuickCreateGroupSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","995041938","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","1207","com.ibm.di.amc.configadm.CreateConfigViewBean.setSimpleAdvancedOptionSelection(String[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_sSimpleAdvancedOptionSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","89960991","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","1232","com.ibm.di.amc.configadm.CreateConfigViewBean.setautoUpdateSelection(String[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_sautoUpdateSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-123743600","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","380","com.ibm.di.amc.configadm.CreateConfigViewBean.setPropertyListSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_csdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-803860146","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","438","com.ibm.di.amc.configadm.CreateConfigViewBean.setPropertyListFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_cfdPropertyList","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1207117637","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","481","com.ibm.di.amc.configadm.CreateConfigViewBean.setPropertyListSelection(int[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_iPropertyListSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1650817951","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","636","com.ibm.di.amc.configadm.CreateConfigViewBean.setAssemblyLineTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_csdAssemblyLineTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1249552235","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","696","com.ibm.di.amc.configadm.CreateConfigViewBean.setAssemblyLineTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_cfdAssemblyLineTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","984120350","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","736","com.ibm.di.amc.configadm.CreateConfigViewBean.setAssemblyLineTableSelection(int[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_iAssemblyLineTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1458333612","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","866","com.ibm.di.amc.configadm.CreateConfigViewBean.setSelectHealthALTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_csdSelectHealthALTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","671958370","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","926","com.ibm.di.amc.configadm.CreateConfigViewBean.setSelectHealthALTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_cfdSelectHealthALTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1005012651","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/CreateConfigViewBean.java","966","com.ibm.di.amc.configadm.CreateConfigViewBean.setSelectHealthALTableSelection(int[]) may expose internal representation by storing an externally mutable object into CreateConfigViewBean.m_iSelectHealthALTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","216716885","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","191","com.ibm.di.amc.configadm.EditConfigViewBean.setAssemblyLinesSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_csdAssemblyLines","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","2128879280","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","249","com.ibm.di.amc.configadm.EditConfigViewBean.setAssemblyLinesFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_cfdAssemblyLines","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1782168349","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","289","com.ibm.di.amc.configadm.EditConfigViewBean.setAssemblyLinesSelection(int[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_iAssemblyLinesSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1052266361","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","391","com.ibm.di.amc.configadm.EditConfigViewBean.setAvailableHealthALSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_csdAvailableHealthAL","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","559558119","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","451","com.ibm.di.amc.configadm.EditConfigViewBean.setAvailableHealthALFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_cfdAvailableHealthAL","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","294126234","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","491","com.ibm.di.amc.configadm.EditConfigViewBean.setAvailableHealthALSelection(int[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_iAvailableHealthALSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1883870032","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","626","com.ibm.di.amc.configadm.EditConfigViewBean.setPropertyListTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_csdPropertyListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1835912050","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","686","com.ibm.di.amc.configadm.EditConfigViewBean.setPropertyListTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_cfdPropertyListTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1570480165","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","727","com.ibm.di.amc.configadm.EditConfigViewBean.setPropertyListTableSelection(int[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_iPropertyListTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-683418747","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/EditConfigViewBean.java","821","com.ibm.di.amc.configadm.EditConfigViewBean.setNoHealthALSelection(String[]) may expose internal representation by storing an externally mutable object into EditConfigViewBean.m_sNoHealthALSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-907160736","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadReloadBean.java","279","com.ibm.di.amc.configadm.LoadReloadBean.setConfigTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into LoadReloadBean.m_csdConfigTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","104174243","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadReloadBean.java","337","com.ibm.di.amc.configadm.LoadReloadBean.setConfigTableFilterCriteria(ColumnFilterDescriptor[])may expose internal representation by storing an externally mutable object into LoadReloadBean.m_cfdConfigTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1338091926","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadReloadBean.java","378","com.ibm.di.amc.configadm.LoadReloadBean.setConfigTableSelection(int[]) may expose internal representation by storing an externally mutable object into LoadReloadBean.m_iConfigTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-149051596","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadReloadBean.java","519","com.ibm.di.amc.configadm.LoadReloadBean.setpasswordSelection(String[]) may expose internal representation by storing an externally mutable object into LoadReloadBean.m_spassword","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","505822585","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadReloadBean.java","550","com.ibm.di.amc.configadm.LoadReloadBean.setpasswordList(ItemDescriptor[]) may expose internal representation by storing an externally mutable object into LoadReloadBean.m_idpassword","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1677160682","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadReloadPanel.java","138","com.ibm.di.amc.configadm.LoadReloadPanel.setApplicationParms(Hashtable) may expose internal representation by storing an externally mutable object into LoadReloadPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-135193838","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadRunName.java","475","com.ibm.di.amc.configadm.LoadRunName.setPropertyStoreNewValueSelection(String[]) may expose internal representation by storing an externally mutable object into LoadRunName.m_sPropertyStoreNewValue","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1723515897","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/LoadRunName.java","506","com.ibm.di.amc.configadm.LoadRunName.setPropertyStoreNewValueList(ItemDescriptor[]) may expose internal representation by storing an externally mutable object into LoadRunName.m_idPropertyStoreNewValue","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","2101097518","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewACLBean.java","103","com.ibm.di.amc.configadm.ManageConfigViewACLBean.setConfigViewACLTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into ManageConfigViewACLBean.m_csdConfigViewACLTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1570742458","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewACLBean.java","163","com.ibm.di.amc.configadm.ManageConfigViewACLBean.setConfigViewACLTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into ManageConfigViewACLBean.m_cfdConfigViewACLTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1209196301","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewACLBean.java","204","com.ibm.di.amc.configadm.ManageConfigViewACLBean.setConfigViewACLTableSelection(int[]) may expose internal representation by storing an externally mutable object into ManageConfigViewACLBean.m_iConfigViewACLTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","954792039","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewBean.java","181","com.ibm.di.amc.configadm.ManageConfigViewBean.setConfigViewsTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into ManageConfigViewBean.m_csdConfigViewsTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1545073507","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewBean.java","241","com.ibm.di.amc.configadm.ManageConfigViewBean.setConfigViewsTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into ManageConfigViewBean.m_cfdConfigViewsTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1692183158","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewBean.java","282","com.ibm.di.amc.configadm.ManageConfigViewBean.setConfigViewsTableSelection(int[]) may expose internal representation by storing an externally mutable object into ManageConfigViewBean.m_iConfigViewsTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-87983184","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageConfigViewsPanel.java","135","com.ibm.di.amc.configadm.ManageConfigViewsPanel.setApplicationParms(Hashtable) may expose internal representation by storing an externally mutable object into ManageConfigViewsPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-135193838","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/ManageLocalAMVarBean.java","122","com.ibm.di.amc.configadm.ManageLocalAMVarBean.setLocalAMTableSelection(int[]) may expose internal representation by storing an externally mutable object into ManageLocalAMVarBean.m_iLocalAMTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-510465797","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/QuickCreateBean.java","350","com.ibm.di.amc.configadm.QuickCreateBean.setQuickCreateGroupSelection(String[]) may expose internal representation by storing an externally mutable object into QuickCreateBean.m_sQuickCreateGroupSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","995041938","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/configadm/QuickCreateBean.java","500","com.ibm.di.amc.configadm.QuickCreateBean.setSimpleAdvancedGroupSelection(String[]) may expose internal representation by storing an externally mutable object into QuickCreateBean.m_sSimpleAdvancedGroupSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1570638431","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/AMStatusBean.java","236","com.ibm.di.amc.consoleadm.AMStatusBean.setAMThreadStatsSelection(int[]) may expose internal representation by storing an externally mutable object into AMStatusBean.m_iAMThreadStatsSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1901458889","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/AMStatusBean.java","431","com.ibm.di.amc.consoleadm.AMStatusBean.settriggerDetailsSelection(int[]) may expose internal representation by storing an externally mutable object into AMStatusBean.m_itriggerDetailsSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1554347144","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/AddTDIServerBean.java","188","com.ibm.di.amc.consoleadm.AddTDIServerBean.setAuthenticationModeSelection(String[]) may expose internal representation by storing an externally mutable object into AddTDIServerBean.m_sAuthenticationModeSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1919247981","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/EditTDIServerBean.java","243","com.ibm.di.amc.consoleadm.EditTDIServerBean.setAuthenticationModeSelection(String[]) may expose internal representation by storing an externally mutable object into EditTDIServerBean.m_sAuthenticationModeSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1919247981","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/EditTDIServerPanel.java","175","com.ibm.di.amc.consoleadm.EditTDIServerPanel.setApplicationParms(Hashtable) may expose internal representation by storing an externally mutable object into EditTDIServerPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-135193838","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/ManageTDIServersPanel.java","138","com.ibm.di.amc.consoleadm.ManageTDIServersPanel.setApplicationParms(Hashtable) may expose internal representation by storing an externally mutable object into ManageTDIServersPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-135193838","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/ManageTDISrvBean.java","163","com.ibm.di.amc.consoleadm.ManageTDISrvBean.setTDIServersTableSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into ManageTDISrvBean.m_csdTDIServersTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1623283758","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/ManageTDISrvBean.java","222","com.ibm.di.amc.consoleadm.ManageTDISrvBean.setTDIServersTableFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into ManageTDISrvBean.m_cfdTDIServersTable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","1202896289","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/ManageTDISrvBean.java","263","com.ibm.di.amc.consoleadm.ManageTDISrvBean.setTDIServersTableSelection(int[]) may expose internal representation by storing an externally mutable object into ManageTDISrvBean.m_iTDIServersTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1390023799","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/consoleadm/WebAdminPropertiesPanel.java","148","com.ibm.di.amc.consoleadm.WebAdminPropertiesPanel.setApplicationParms(Hashtable) may expose internal representation by storing an externally mutable object into WebAdminPropertiesPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-135193838","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/log/LogFileCleanupBean.java","253","com.ibm.di.amc.log.LogFileCleanupBean.setComponentTypeSelection(String[]) may expose internal representation by storing an externally mutable object into LogFileCleanupBean.m_sComponentTypeSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-45796429","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/log/LogFileCleanupBean.java","312","com.ibm.di.amc.log.LogFileCleanupBean.setDeleteCriteriaSelection(String[]) may expose internal representation by storing an externally mutable object into LogFileCleanupBean.m_sDeleteCriteriaSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","718376798","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/log/LogFileCleanupBean.java","384","com.ibm.di.amc.log.LogFileCleanupBean.setLogFileListingTableSelection(int[]) may expose internal representation by storing an externally mutable object into LogFileCleanupBean.m_iLogFileListingTableSelection","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1075127818","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/log/LogFileCleanupPanel.java","168","com.ibm.di.amc.log.LogFileCleanupPanel.setApplicationParms(Hashtable) may expose internal representation by storing an externally mutable object into LogFileCleanupPanel.paramHashtable","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-135193838","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/log/ViewLogFileBean.java","101","com.ibm.di.amc.log.ViewLogFileBean.setLogFileSortCriteria(ColumnSortDescriptor[]) may expose internal representation by storing an externally mutable object into ViewLogFileBean.m_csdLogFile","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","-1177772841","findbugs",
"3","EI_EXPOSE_REP2","com/ibm/di/amc/log/ViewLogFileBean.java","159","com.ibm.di.amc.log.ViewLogFileBean.setLogFileFilterCriteria(ColumnFilterDescriptor[]) may expose internal representation by storing an externally mutable object into ViewLogFileBean.m_cfdLogFile","http://findbugs.sourceforge.net/bugDescriptions.html#EI_EXPOSE_REP2","369632586","findbugs",
