"Priority","Identifier","File","Line","Evidence trail","Background information","Source hash","Scanner","Source component"
"4","CollapsibleIfStatements","C:\pmd_baseline\src\com\ibm\di\server\BranchingComponent.java","213","These nested if statements could be combined","http://pmd.sourceforge.net/rules/index.html#CollapsibleIfStatements","-1513185815","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\export\ce_rcp\plugins\com.ibm.tdi.rcp\src\com\ibm\di\config\interfaces\TDIPropertyManager.java","29","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-1174363628","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\export\ce_rcp\plugins\com.ibm.tdi.rcp\src\com\ibm\tdi\eclipse\server\RMIServerAPI.java","103","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-641871329","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\UpdateInstaller\AMCInstalledComponent.java","142","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-712585356","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\UpdateInstaller\AMCInstalledComponent.java","153","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","2054781444","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\UpdateInstaller\AMCInstalledComponent.java","162","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-1915693793","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\UpdateInstaller\LWIInstalledComponent.java","182","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-712585356","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\UpdateInstaller\LWIInstalledComponent.java","193","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","2054781444","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\UpdateInstaller\LWIInstalledComponent.java","202","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-1915693793","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\server\Log.java","1412","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-1416878131","pmd",
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\server\Log.java","1423","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","-1915693793","pmd",
"2","CheckResultSet","C:\pmd_baseline\src\com\ibm\di\store\DeltaSysTable.java","128","Always check the return of one of the navigation method (next,previous,first,last) of a ResultSet.","http://pmd.sourceforge.net/rules/index.html#CheckResultSet","-1224071263","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\TADDMMetaData.java","191","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","1669614111","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\TADDMNamingRule.java","54","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","1546557513","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\TADDMNamingRuleIdentifier.java","55","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","1546557513","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\TADDMNamingRulesReader.java","73","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","1546557513","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\TADDMNamingRulesReader.java","82","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","1546557513","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\model\EntryConverter.java","229","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","-1549343632","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\model\EntryConverter.java","464","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","-782652896","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\model\EntryConverter.java","555","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","-782652896","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\impl\com\ibm\di\connector\taddm\cdm\model\ModelObjectConverter.java","876","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","-782652896","pmd",""
"2","EmptyCatchBlock","C:\pmd_baseline\osgi\plugins\com.ibm.di.tp.server\src\com\ibm\di\tp\server\model\config\ObjectFactory.java","392","Avoid empty catch blocks","http://pmd.sourceforge.net/rules/index.html#EmptyCatchBlock","-177687131","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.api.connection\src\com\ibm\di\api\connection\internal\track\RemoteReferenceTracker.java","74","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10N.java","91","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","54","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","56","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","58","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","60","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","62","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","64","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","66","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\L10NFactory.java","68","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.bundle\src\com\ibm\di\nls\impl\ResourceBundleL10N.java","83","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","59","pmd",""
"2","EmptyStatementNotInLoop","C:\pmd_baseline\osgi\plugins\com.ibm.di.config.bind\src\com\ibm\di\config\bind\BindUtil.java","667","An empty statement (semicolon) not part of a loop","http://pmd.sourceforge.net/rules/index.html#EmptyStatementNotInLoop","-1092445237","pmd",""
"2","EmptyWhileStmt","C:\pmd_baseline\osgi\plugins\com.ibm.di.api.rest\src\com\ibm\di\api\rest\internal\handler\config\ConfigurationFile.java","216","Avoid empty while statements","http://pmd.sourceforge.net/rules/index.html#EmptyWhileStmt","59","pmd",""
"2","EmptyWhileStmt","C:\pmd_baseline\osgi\plugins\com.ibm.di.api.rest\src\com\ibm\di\api\rest\internal\handler\config\ConfigurationFile.java","227","Avoid empty while statements","http://pmd.sourceforge.net/rules/index.html#EmptyWhileStmt","59","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1045","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","427147227","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1078","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","1637661095","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1099","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","892229852","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1109","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","67514427","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1119","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","1768216122","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1142","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","310882793","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\osgi\plugins\com.ibm.di.connector.taddm\src\com\ibm\di\connector\taddm\TADDMConnector.java","1165","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","1281004097","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","817","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","427147227","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","850","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","1637661095","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","871","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","892229852","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","881","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","67514427","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","891","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","1768216122","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","914","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","310882793","pmd",""
"4","UselessOverridingMethod","C:\pmd_baseline\src\com\ibm\di\osgi\ConnectorDelegate.java","937","Overriding method merely calls super","http://pmd.sourceforge.net/rules/index.html#UselessOverridingMethod","1281004097","pmd",""
"2","AvoidThreadGroup","F:\\src\com\ibm\di\server\RS.java","2785","Avoid using ThreadGroup; it is not thread safe","http://pmd.sourceforge.net/rules/index.html#AvoidThreadGroup","474819518","pmd",""
